,artist_uri,artist
2218,spotify:artist:7d58WZ8qQHy2Sm5p52V2NP,Aperture Science Psychoacoustic Laboratories
2219,spotify:artist:7LTzUnZaptYfAFmvqW5M6D,Limahl
2220,spotify:artist:4nCzT3o7lMgCWBcmdwCMsT,Default
2221,spotify:artist:702XiPUzB4Fb56UOTUPm4u,DarkeSword
2222,spotify:artist:78OgxRnIdBCdFBmKhP2Fz2,Skeletal Family
2223,spotify:artist:1KHydwFySZY3YcWyo2q2dF,Neurosis
2224,spotify:artist:1yNIb413Bmfs2ZBVuPp9kC,Jack Stauber's Micropop
2225,spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional
2226,spotify:artist:1abdeL1cpNSTlJp5NQchch,Freekbass
2227,spotify:artist:3W4xM5XYtUp4ifYYPVKVdk,Grandaddy
2228,spotify:artist:1ZYRTJCj869ya07OpEAlGR,Unreqvited
2229,spotify:artist:5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000
2230,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,Conan Gray
2231,spotify:artist:3PjtmMdeYx3Dg49ZRLS27J,Tapes 'n Tapes
2232,spotify:artist:4t7bXPFEPe0pu1ozhdDLOp,The Raincoats
2233,spotify:artist:4JNfz6aO9ZFz0gp5GY88am,Hey Violet
2234,spotify:artist:4ypzf3n2YDMIj41Y2WVHYW,Malignancy
2235,spotify:artist:0M1UOBJZ9tcKJbrbnVlHZG,Paul Chambers
2236,spotify:artist:42Np3r8zXnaKcjLQsQSjyG,Blackalicious
2237,spotify:artist:5BPiJFY7v92eJ34VFOSjSS,Saba Alizadeh
2238,spotify:artist:4HSfqOrZO2KSWEkDG89Jwr,Heróis Do Mar
2239,spotify:artist:0tlUO1Knc9iVtp8jGpREnV,Kid Spatula
2240,spotify:artist:2p0Hf0MF8Nw8lwAXokczf0,Smif-N-Wessun
2241,spotify:artist:1rpgRF0ch5otJ2Cu7NwwX4,Prince Po
2242,spotify:artist:0F52YLV7uWqaJfMMDgG737,Virtual Self
2243,spotify:artist:2bLENLdxlsq2xbvzMa1SUG,Worst Party Ever
2244,spotify:artist:3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School
2245,spotify:artist:20sxb77xiYeusSH8cVdatc,Meek Mill
2246,spotify:artist:1CPwHx5lgVxv0rfcp7UXLx,Ry Cooder
2247,spotify:artist:4ZJVFT8xiw3SgQ8dydvWey,The Sidekicks
2248,spotify:artist:0O5sXbPJPWbHKnbLfdLARS,Beulah
2249,spotify:artist:64Behc9DfudbNaMNab9f0n,Euphoria Again
2250,spotify:artist:2HcZuUtnktqMHm4H1R9gAR,Great Lake Swimmers
2251,spotify:artist:1ACWS59anwdSHw9frA337o,Stack Bundles
2252,spotify:artist:0fvpn2k7FymYHxEx5U5FpP,Gare Du Nord
2253,spotify:artist:762310PdDnwsDxAQxzQkfX,Depeche Mode
2254,spotify:artist:6YHfq8Pg3lZPo1u0PaQ8ob,Speedy Ortiz
2255,spotify:artist:3XmRP2TUPLpkp6Hsqk3r8F,Morusque
2256,spotify:artist:2WjvvwAX0mdWwq3aFuUdtc,Rebelution
2257,spotify:artist:6nDLku5uL3ou60kvCGZorh,Bloodhound Gang
2258,spotify:artist:1iLdVM2KFAHUbpaC5wpMbO,Ellende
2259,spotify:artist:0mpVqJaKwg11LdSRrvI0PL,Major Harris
2260,spotify:artist:3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.
2261,spotify:artist:2YTbBGa3Tf2rRPhiJxWoUN,Camouflage
2262,spotify:artist:4hKyoyYXSDDGQWhUHv2L3I,Svartsyn
2263,spotify:artist:2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
2264,spotify:artist:247AfC9pLuqwgpH8Mo96oA,Connan Mockasin
2265,spotify:artist:0vUJ3QLN3MlRfjOc2LjGWp,Inner City
2266,spotify:artist:6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons
2267,spotify:artist:2ZBAmlpAv7mVb9ZqUuHLSg,Downfall Of Gaia
2268,spotify:artist:0XsPWpim5jSh6iKDsD1Vqc,Christie Front Drive
2269,spotify:artist:03CK8N8CSSPg3ZFEmkGCpR,Earth Boys
2270,spotify:artist:55LHFEtIplWhsfyWZUwkf4,Foxygen
2271,spotify:artist:2nAKP6etu8wXNnezKXgqgg,Viagra Boys
2272,spotify:artist:66riSKDVOc3vPkeyju0q0o,Moses Gunn Collective
2273,spotify:artist:7Fx7ZCiOsh5eVpFuK25VD6,Idontknowjeffery
2274,spotify:artist:13xwRY0MDlKG7bedOvmWdV,Coffin Break
2275,spotify:artist:2wpWOzQE5TpA0dVnh5YD08,Bronski Beat
2276,spotify:artist:3DvZPVHIRXdnEluWadwf71,Spinee
2277,spotify:artist:0J7MEv1kdBkTE4HzW7FtoH,Neotropic
2278,spotify:artist:1xcMOgFUM1IYZE22YjCvsL,Tei Shi
2279,spotify:artist:5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah
2280,spotify:artist:2z18t1v0xbF5ehh25MMfPV,The JuJu Exchange
2281,spotify:artist:7DEseTqRODmSu3C7jxCHl5,The Boxer Rebellion
2282,spotify:artist:68WRQYQZC7SO79PC8eXvfd,Ray Bonneville
2283,spotify:artist:5ynvmGwc83ZoRx2EIWHXLX,The Beatnuts
2284,spotify:artist:6yHzqH70UbRHmoTOcEBmRz,Michiru Yamane
2285,spotify:artist:3M8NUieZuEOMs0Hf210w4n,Van Dyke Parks
2286,spotify:artist:4ePunOqQbOYoQwd1298g3Z,Silver Jews
2287,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd
2288,spotify:artist:1scitKDOobvcQlJb8DdP4n,Shuttle358
2289,spotify:artist:0ZyPhNogYtuJGK8ZdYQpQG,Star Fucking Hipsters
2290,spotify:artist:6L48AOtGmQL1ELLoKML7cS,Angel Witch
2291,spotify:artist:0vW8z9pZMGCcRtGPGtyqiB,The Maccabees
2292,spotify:artist:4edePQHgbrc5h00ChgnQns,Akiko Yano
2293,spotify:artist:1jWLZOjuzRSkIxmrqAx4Vt,Khold
2294,spotify:artist:5yC8tl2VVpS4HO758L0lSc,Cayetana
2295,spotify:artist:4ZRufjj25YMXohtTIlg44B,Kosmischer Läufer
2296,spotify:artist:07PkYuHKeec24az6lKeUS5,People In The Box
2297,spotify:artist:1caoBfXJrbKCwIaTzGkyHn,Six60
2298,spotify:artist:6JpZEemWmunccsrHXFUOgi,Tony Allen
2299,spotify:artist:27AzFtMZhRN78bAMPntbpF,Old 97's
2300,spotify:artist:0TCeQeGlJe73mbfitZ6nJR,Lemuria
2301,spotify:artist:0UQ0RWEEfYZYDzbACuhIhM,Justin Bell
2302,spotify:artist:5NDMothbpdpq2xHqSjrrWn,Faith Evans
2303,spotify:artist:1XolQApHVLzp4L8AeOZ7nx,Sanctuary
2304,spotify:artist:6e0fDFs6QyTDvTcTDLFq9O,Kairon; IRSE!
2305,spotify:artist:5LNKJqTTwBurtQ79xMK8Ai,Otto Von Schirach
2306,spotify:artist:3rk4fPmo7NGdsUyKiY75Bh,A-L-X
2307,spotify:artist:57kIMCLPgkzQlXjblX7XXP,Phosphorescent
2308,spotify:artist:6hSbppor1AmH9RGzyxOcGT,Chevy Woods
2309,spotify:artist:3r94PF71LWRI5K6wqclNjQ,Chapterhouse
2310,spotify:artist:7CrVv4zLga71gdlMOMfjXL,Street Life
2311,spotify:artist:1x2aM48UiN5WoQL6ISEPvz,Kaidi Tatham
2312,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin
2313,spotify:artist:7LvvNoUPwTZpgXDWBRrfHg,DRAMA
2314,spotify:artist:3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps
2315,spotify:artist:2IG2KZZiXaYygnWGCC7uEj,Lilys
2316,spotify:artist:0sQXx1Ji0yvldYg6cuEAOW,Joey Baron
2317,spotify:artist:45Thh01bYz4UDmEFjU4tvT,NyxTheShield
2318,spotify:artist:6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram
2319,spotify:artist:7ueZp29tCNwjIj4yAMTEaC,Graham Coxon
2320,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
2321,spotify:artist:1UrfmsMDKHSYXj7SaPjyWL,Jane Weaver
2322,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,The Impressions
2323,spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE,DEV
2324,spotify:artist:47TNipV8S96AFHb9Ao1J2V,Yung Dmize
2325,spotify:artist:2aoFQUeHD1U7pL098lRsDU,Madvillain
2326,spotify:artist:0tHDVpPzMs1JqKTAuGQkQR,Harmonia
2327,spotify:artist:7Dnu2NmddNymEI2LMZVH5v,Sleepy Brown
2328,spotify:artist:388Y4nUQbYSyonhNlBEypT,Joe Ely
2329,spotify:artist:4GoD5FJCgC0lbzde7ly44M,Biig Piig
2330,spotify:artist:5WjMlwKQ6AYKvb7ULIv310,Grapevine
2331,spotify:artist:0vIMq3W8V63uR4Ymgm2pF1,Vanilla Fudge
2332,spotify:artist:5dM7jA0PXh0Ozz8LT2YOCB,Ann Peebles
2333,spotify:artist:4aa19qiSVSUMk5c7zkmvca,Kazi
2334,spotify:artist:3CWQ6k34DbG3G2UJpo8W1U,Intrusion
2335,spotify:artist:2FghEpEqZ2V1Jw56aJEcgN,George Clinton & The P-Funk All Stars
2336,spotify:artist:5Z3IWpvwOvoaWodujHw7xh,Dan Deacon
2337,spotify:artist:0DRlmNJq133uYhzXxJfF3a,To Rococo Rot
2338,spotify:artist:6kic5bCjlohhDn9KzXbOta,Clark
2339,spotify:artist:7yegFhKemMedsme3entsAW,Material
2340,spotify:artist:2OIWxN9xUhgUHkeUCWCaNs,Veronica Maggio
2341,spotify:artist:32lo0J8u6KZJTwBOIBrdYS,Fat Freddy's Drop
2342,spotify:artist:4l8xPGtl6DHR2uvunqrl8r,CAN
2343,spotify:artist:2ttm3uT0N1RN7vwKv1pQgh,Brook Benton
2344,spotify:artist:3vdXxBafMPuaMmAWhxaFtn,Captain We're Sinking
2345,spotify:artist:2SaIA1enj83vEmJikZdjQ3,Triathalon
2346,spotify:artist:1iqn4OAlsj7UVYzIfNGctq,Pjusk
2347,spotify:artist:0fYw4bch7qTxBZLS3rSVMj,Powers Pleasant
2348,spotify:artist:14d5KCX9nprUcxnKIShrr1,MASS OF THE FERMENTING DREGS
2349,spotify:artist:0ygIgsjUzKivFgxgjQ9iV9,Jacques Greene
2350,spotify:artist:6qbtuhThjXYnpldXCczlDd,Mr. Lif
2351,spotify:artist:67ea9eGLXYMsO2eYQRui3w,The Who
2352,spotify:artist:4ftctxasGrW5Ud5Pbw6kWq,Loving
2353,spotify:artist:4fbyGOEjViyE97W58eGEgU,MC Ren
2354,spotify:artist:7CKkZZW3XtnPmqlwaElmoV,Juan Wauters
2355,spotify:artist:422RLznpwUa5FsQgnTlgUH,Great Good Fine Ok
2356,spotify:artist:6lHL3ubAMgSasKjNqKb8HF,Mýa
2357,spotify:artist:7fDLDq2weBagiAFD2j17Al,Sadat X
2358,spotify:artist:62BcWP4fzR8axESibNQEhs,Butthole Surfers
2359,spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.
2360,spotify:artist:3z3g65U7mmyyBmmDfsQK9x,Luniz
2361,spotify:artist:0qLNsNKm8bQcMoRFkR8Hmh,James
2362,spotify:artist:06UcKJxYJXthEwn0c8XOCt,Blaze of Perdition
2363,spotify:artist:4yGIAU59dDaVaXMDkicnlF,The Sugarman 3
2364,spotify:artist:4uFpoTqyXb2tfvetAjmJQT,The Concretes
2365,spotify:artist:0TF5GTnQ6cdDVRhfGyIXM2,Ghost Mice
2366,spotify:artist:6ENAap6kOirsqATazyWBEP,David Dallas
2367,spotify:artist:21tDFddcOFDYmiobTcls2O,In Love With a Ghost
2368,spotify:artist:0PpCb1XlzSLLbSpgxK7FWe,Transllusion
2369,spotify:artist:5eTq3PxbOh5vgeRXKNqPyV,The Runaways
2370,spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,MUNA
2371,spotify:artist:6s92YZUPkTK1HL1WIGrPKE,Patrick Wolf
2372,spotify:artist:7MSEswUtGkyoRfTJq1OqH4,Harriet Tubman
2373,spotify:artist:7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls
2374,spotify:artist:4li9sXjlbIAeIJ9kW5cyOV,CIRRUS
2375,spotify:artist:6fJTyAeSgv4A1LR9LamLnY,Chemlab
2376,spotify:artist:2H5x6tCSjQ4N5Lh7pRrTNo,Birds in Row
2377,spotify:artist:4UjiBRkTw9VmvDZiJZKPJ7,Heaven & Hell
2378,spotify:artist:3ATHjHGh80R6umDswkUf8v,The .357 STring Band
2379,spotify:artist:0tEpMx1r2UhJNf6yMvVBLG,Maxine Sullivan
2380,spotify:artist:4wkGlEHElrIAnV8tBWDdAR,Pedro Abrunhosa
2381,spotify:artist:7ntCfW87kUEtJCozLxuGGH,The Genius
2382,spotify:artist:4X42BfuhWCAZ2swiVze9O0,Steven Wilson
2383,spotify:artist:2ZxCpSYvQCHvYSxwr5mMUm,J.K. The Reaper
2384,spotify:artist:3v3VSKylQE69ztn5TUVlFE,Nile
2385,spotify:artist:5X0V59ipZnbvnubW0rQVri,Roc Marciano
2386,spotify:artist:4dLMZxQfpUhAJm4mYdGqkZ,Sun City Girls
2387,spotify:artist:2e8bxbV4hOI4WIZP8sdBTn,CrazyGroupTrio
2388,spotify:artist:4YHtIE7FI8ITfekzzN5Jpl,Shuggie Otis
2389,spotify:artist:5MqgtmMdtrsZIQpZzLhpX5,Jefre Cantu-Ledesma
2390,spotify:artist:5l9wiTZVfqQTfMDOt0HtwC,Tiga
2391,spotify:artist:5Cz18ETgjR6kcVMUK0YOqD,Nachtmystium
2392,spotify:artist:0U2mUJuJkthantMGmsJygP,Jerry Butler
2393,spotify:artist:4n1lW38WKgyPEIZowQ3AND,Akira Kosemura
2394,spotify:artist:0zGRuj0aQ3mM6i2dQoO8h0,Mid-Air Thief
2395,spotify:artist:2sAlo7Fey5cqBk5WJILSd8,Onra
2396,spotify:artist:2OdkcNnvSRbVRcziM3OK2S,Deeper
2397,spotify:artist:4sSSkVtrCTzENCgm2vokiY,Roots Manuva
2398,spotify:artist:676oR6vRgfSzaBibbPhLhH,Menomena
2399,spotify:artist:75XDEXxePvX7Hx4T3rUlVS,Oh Shu
2400,spotify:artist:6K7c0UoDttitxLzpWNNRyy,Adam Carroll
2401,spotify:artist:2RqrWplViWHSGLzlhmDcbt,Yaeji
2402,spotify:artist:5bYfbDXaMVCxEt7hOAvEWc,Dave Dobbyn
2403,spotify:artist:2JpHk8yju1DH1l3c9sXzOS,Dismemberment Plan
2404,spotify:artist:3KEixcRfBS5K3E91Vn1Kdy,Iced Earth
2405,spotify:artist:4RaaBbyl7DzAmfkjGiyUGU,Satoko Shibata
2406,spotify:artist:4rMUtWPGbE6waga7PQO0oQ,Galactic
2407,spotify:artist:2s4tjL6W3qrblOe0raIzwJ,Yoko Ono
2408,spotify:artist:0mOPHkTHaD6cFTMODNBxA3,Colleen
2409,spotify:artist:4XlCuR2K45h5RxyxpnyXpB,The Elected
2410,spotify:artist:69T2QHCVGz2Y4hbkkVqbqi,Common Rider
2411,spotify:artist:0PKN6JOWDMvh84VyPWho2E,Thought Gang
2412,spotify:artist:4M1FpEWs2PeYfJe7xxJfhH,Freddie Mercury
2413,spotify:artist:4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge
2414,spotify:artist:3nYGhK3zYoTm2Yz1KduuUM,Hatfield & The North
2415,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron
2416,spotify:artist:3hK7zrlyCSC3oKnpVL6g5L,Bernache
2417,spotify:artist:4QM5QCHicznALtX885CnZC,Slayyyter
2418,spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith
2419,spotify:artist:2D8YGNrsfzIZcjmWCZUNOT,Ren Takada
2420,spotify:artist:7B4wpEyW6m6ptXf0OJzQId,Sister Machine Gun
2421,spotify:artist:4jBSa0eitusIKxQHjAgsyd,Coverdale/Page
2422,spotify:artist:1f1FGHLhOigcRYNI5pcHuh,James Blood Ulmer
2423,spotify:artist:4POFwgsibhA3uhQo08kUEw,Greenslade
2424,spotify:artist:6OokCpvxnYv43WcFqejMLb,Tulipa Ruiz
2425,spotify:artist:4gSTRpmeyYppvIXuFKjfAL,Les Sins
2426,spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor
2427,spotify:artist:20fUkJZtm2I6zdIuj2XpgV,Deena Abdelwahed
2428,spotify:artist:1PokjXeIq2zVosXbTEaNlx,J Mascis
2429,spotify:artist:6WYkr1SJofUO79alKPjop0,Curve
2430,spotify:artist:1z98aCtgTzyUkAHR50ryFN,Teddy Thompson
2431,spotify:artist:73MDShZzdL4vUGMkmXOG6X,Haley Heynderickx
2432,spotify:artist:2qT62DYO8Ajb276vUJmvhz,XTC
2433,spotify:artist:0539gq2LM2VDs01rp8gnGz,Submersed
2434,spotify:artist:03EYBMnqSchCMp5D9qmFXi,Stacey Kent
2435,spotify:artist:7pW390CJdmhakvtcGZIqGP,Tanlines
2436,spotify:artist:2tcM9c26zzqpFdijVdVwuB,Masta Ace Incorporated
2437,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,DJ Khaled
2438,spotify:artist:5rDXcEIODl8TgGTgrntnjX,Rexx Life Raj
2439,spotify:artist:2SdK1QDmZIP2hk94rSaLl9,TOPS
2440,spotify:artist:1qsa20MWDjV9QI93zn2i2s,Cid Rim
2441,spotify:artist:6GmZBJpAV2nkNPFbF64QcX,felicita
2442,spotify:artist:0qLTeI81hEhEK1PK3WOf77,Tha God Fahim
2443,spotify:artist:6TZ5t4kclsmGWHqb3mGyha,Cassandra Wilson
2444,spotify:artist:6LEeAFiJF8OuPx747e1wxR,Blood Orange
2445,spotify:artist:0x7UDEGg5P2hFiaQFHeXPy,Hermano
2446,spotify:artist:72tRiBHei5G9M8it4h4sfC,Oddisee
2447,spotify:artist:17UkABEasVRlCcIFZ3wHb7,Steps
2448,spotify:artist:3nf2EaHj8HikLNdaiW3v73,Injury Reserve
2449,spotify:artist:1TMMyiSsNzmRiZCAkVLVb2,Lisa Loeb
2450,spotify:artist:5ZOh5D4MKLhU3GekPzNFam,The Posies
2451,spotify:artist:1V1HDPQwGOyUIr9KB6Oq7Q,cero
2452,spotify:artist:10Up1OfAxXVsJ8HnLgOEwV,Spiritual Front
2453,spotify:artist:6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band
2454,spotify:artist:14ZxDAK6ITtZZqPdiWrvSn,Everlast
2455,spotify:artist:0tQ2Q4y9iUkKszxXyB14ZH,Young Marble Giants
2456,spotify:artist:0WVXlaglIOtQueNbucPjZ0,Toxic Holocaust
2457,spotify:artist:3bBWKHfpepPOychRNFzg4q,Al Di Meola
2458,spotify:artist:2wjWgyrpWbWmd077lMg04d,The Newcomers
2459,spotify:artist:2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær
2460,spotify:artist:45a6gCQWq61lIUDmr1tKuO,Bun B
2461,spotify:artist:30krbO1akGEhp8CFjpcDk4,Rush Coil
2462,spotify:artist:6CsleyOZtyt16saX8WhzDx,Brother Ali
2463,spotify:artist:6QNokbbYHJ45jcrVPcBTx7,Blood Axis
2464,spotify:artist:6rqU9HQ57NYGBnBzbrY3a4,Paul Young
2465,spotify:artist:7hhoMvZJRwEdjJUBpuWiDk,Tripping Daisy
2466,spotify:artist:01xiB0IlXMXy3wrrotgDnU,Clint Mansell
2467,spotify:artist:0q6u5HyVK4zwGuzEtqjHqa,Fiddlehead
2468,spotify:artist:4Yg38CnYMoN09sMLf6KDdW,R. Dean Taylor
2469,spotify:artist:3ap1NzHNV9QA1x1V6z3gSe,Gene Pitney
2470,spotify:artist:0nJUwPwC9Ti4vvuJ0q3MfT,John Prine
2471,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
2472,spotify:artist:0k56Jc8lJdcRJRsK7u8dnN,Dangers
2473,spotify:artist:3haVJx9TUcufYl1rPyH0iv,Peter Broderick
2474,spotify:artist:7l4LQfvN4yz8zbK4WY0AAg,Laibach
2475,spotify:artist:20W9F94ZPbzoMqxuekMgKi,MF Grimm
2476,spotify:artist:7nwrblOf59ulOiB6djwPVh,Dianne Reeves
2477,spotify:artist:4NcMrSi3B8eUVy6e1Ni3wu,Ivy Sole
2478,spotify:artist:2qgLWXgXtCHE1fETXFAs1c,My Magical Glowing Lens
2479,spotify:artist:2bRu14RxwtT4Uu9uZI3vdH,Cheem
2480,spotify:artist:4t4OELbO9tgM518T5jAvRF,The Mighty Imperials
2481,spotify:artist:6Ie3AGpMtPRqKcZERnoTYf,Major Organ and the Adding Machine
2482,spotify:artist:3Un18X4NF1bpjgUk44lUzn,The Gun Club
2483,spotify:artist:1ZAYCA0KFAMMwOgVDOOQh6,JC Brooks & The Uptown Sound
2484,spotify:artist:6fxk3UXHTFYET8qCT9WlBF,Kevin Morby
2485,spotify:artist:3ZXXJ9nO1Dn9B0AJ25eAQY,Hamilton Leithauser
2486,spotify:artist:1ViF5mdcW7pEn7md71YjOL,Kid Loco
2487,spotify:artist:1goOx6gnQdUllLfSMsL4Rt,Marques Houston
2488,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Big Sean
2489,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,Eve 6
2490,spotify:artist:4AZab8zo2nTYd7ORDmQu0V,The Dead Weather
2491,spotify:artist:7yAPsqNhqqsTGsuOSZJg0i,Marco Beltrami
2492,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi
2493,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,Sarah McLachlan
2494,spotify:artist:4hCKF3RZSkFSMntkfCxO74,David Axelrod
2495,spotify:artist:1iuJNmtyZVJxHVrnosRipw,Walter Mitty and His Makeshift Orchestra
2496,spotify:artist:3nQB6sjE13HcZ40bfly03G,Pink Navel
2497,spotify:artist:0s9MrSopEoAn8JqwBipgdO,Little Brother
2498,spotify:artist:1ff1D3HZR7G3aQIqjxYE5S,Jason Ajemían
2499,spotify:artist:7kOS7xo3ryc1MmhfP0fNnX,TENDOUJI
2500,spotify:artist:6t4Gtzu86ovaXYUmAL2zb3,GIVERS
2501,spotify:artist:3ah2OYM4PbK5p1XIS5HfGD,Swet Shop Boys
2502,spotify:artist:6RvlsozZ9tlxOCFSwt5n3F,Deavid Soul
2503,spotify:artist:38jDRxwK5wuTKAk54LEj1F,Ash Walker
2504,spotify:artist:5mocQZIZJJsA389LmLpCkk,Neal Acree
2505,spotify:artist:52ik8mwcuZ4ISphAkejj2Z,Ultramagnetic MC's
2506,spotify:artist:7jocoSCuCtpCxCI6IbP8ye,Digital Underground
2507,spotify:artist:7axA2bNeZsae6t2mgxoSFh,Charly Bliss
2508,spotify:artist:2n7USVO8fO8FF8zq4kG2N1,Mat Zo
2509,spotify:artist:6xV3tISBQOJ46BJPlC02tX,Black Dice
2510,spotify:artist:0IVapwlnM3dEOiMsHXsghT,Nosaj Thing
2511,spotify:artist:1WOhabhnnH1k6KcD81xGD1,Airiel
2512,spotify:artist:3w2meNoSt1JmZaw6QZD35l,Fake Problems
2513,spotify:artist:3gSfOAPCvsDDVDBeSLl9v6,Scout Niblett
2514,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Kansas
2515,spotify:artist:67QjO1hSxmYnra5p51qjig,Croatian Amor
2516,spotify:artist:2P0PbxCHnsQCbs8npiTIlx,Hightide Hotel
2517,spotify:artist:3uHCTHxtg3IVAvhyrYsZvI,Rolo Tomassi
2518,spotify:artist:3jxlXqh6SD2hMUgYEHUNwG,Exmortus
2519,spotify:artist:5hE6NCoobhyEu6TRSbjOJY,Fever Ray
2520,spotify:artist:1ZvF4Sgnre3Rk2CpiNy077,Sega Bodega
2521,spotify:artist:2LSJrlndCuTpdEluvYHc2E,S. Carey
2522,spotify:artist:50Lr1puweM1hFsF1LpIZLM,WhoMadeWho
2523,spotify:artist:4PDpGtF16XpqvXxsrFwQnN,Thelonious Monk
2524,spotify:artist:251UrhgNbMr15NLzQ2KyKq,Rayland Baxter
2525,spotify:artist:47mxBSV8e4ssFImQjxzePn,Suis La Lune
2526,spotify:artist:7nCVZ8s859TZIabz5aBc1r,Pomegranates
2527,spotify:artist:4SPlQqq2yxd4ynKRnkWqy7,Wishing
2528,spotify:artist:3DtSOCXYU6o4EV0K1NgIKq,Art Tatum
2529,spotify:artist:7lfdXL6PuTM5iWJNvI7PPV,Coroner
2530,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie
2531,spotify:artist:6zDBeei6hHRiZdAJ6zoTCo,Tweet
2532,spotify:artist:7nW3rZPhwZWlGPZgdDiJea,Ugly Duckling
2533,spotify:artist:6cadOIa5DTh6a5mGo5r4bh,Trent Reznor and Atticus Ross
2534,spotify:artist:4EF5vIcCYKMM61oYOG2Tqa,ESG
2535,spotify:artist:69KGUs8AVPGEyE5ZR9PCc7,Valter Lobo
2536,spotify:artist:2ohBjgFT9V0LRDWO2wF9DJ,Novos Baianos
2537,spotify:artist:62GoYifV4njTdvS8lD2yYT,insaneintherainmusic
2538,spotify:artist:3NUsiT2JSyaWAnWaXxDzhQ,Dexter Gordon
2539,spotify:artist:5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins
2540,spotify:artist:7lKlhPmLxToffa6icA7vk3,Starry Cat
2541,spotify:artist:5LEUigTSXpwrtERRcSW1N4,Urge Overkill
2542,spotify:artist:4CvZd3qzC2HbLxAoAEBRIL,Benjamin Gibbard
2543,spotify:artist:3TScZ6zJkavDy0tqoGqiCf,John Grant
2544,spotify:artist:4sIyCz2Qurt0THKPlhYpgb,aivi & surasshu
2545,spotify:artist:10butpS2A0V5nRIu2YDrKI,Crack Cloud
2546,spotify:artist:75WcpJKWXBV3o3cfluWapK,Lute
2547,spotify:artist:0YmFjtGsr6KUo2XJOR9RSu,Susannah McCorkle
2548,spotify:artist:20qISvAhX20dpIbOOzGK3q,Nas
2549,spotify:artist:15jBNfRUPUgdZOTSaNoF5l,Buddy Holly & The Crickets
2550,spotify:artist:5Mq3CTRRgLcPkMnUue75a3,Shackleton
2551,spotify:artist:1fSzW5cXBmquli5laFnoGY,Prophets Of Rage
2552,spotify:artist:0JbqyQSsMK7TavqlR0yNON,Bobbi Humphrey
2553,spotify:artist:5ZBKIdb9VbEXIPrdAFh1V1,Module
2554,spotify:artist:70KB3XPvH1EMubrrb8tVof,SPARTA LOCALS
2555,spotify:artist:6Jv6uJdhLc9R50kSy6RbLz,Kognitif
2556,spotify:artist:6d1HqiWNEKV9zFqQM9WeYo,Romare
2557,spotify:artist:6ioOEWNNGK40H8xrGj6XPW,XYLØ
2558,spotify:artist:27ZpqmpHDgVgmAcBULfzTH,Yuta Orisaka
2559,spotify:artist:6vnaQxMvQcQiCUijgMqldY,Mecca:83
2560,spotify:artist:4asCC4oxQcDzFXhCth2SgQ,Gary Puckett & The Union Gap
2561,spotify:artist:4ba7uNtpOq0us2C5Nx19zN,Wendy Rene
2562,spotify:artist:5Ebyxzsw45WAaUZTiJ3fkw,Megadriver
2563,spotify:artist:6wFId9Jhuf9AKVzWboOj2B,Jurassic 5
2564,spotify:artist:2ibPkysx2PXqWLmxFD7jSg,Stray Cats
2565,spotify:artist:0gBqFCwMICDkZe31IQSQeS,Forest of Shadows
2566,spotify:artist:5yN0nwLpUCaZ2gr67bndCN,Amanda Shires
2567,spotify:artist:0qHfqHyHZnxvv1lfkJraQc,Skyzoo
2568,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles
